id,scientificName,eventDate,decimalLongitude,decimalLatitude,collectionCode
bd6fc5dd-5f2b-44c9-be77-72d6d31f668d,Isurus oxyrinchus,2001,114.25,-33.75,Comfish_2000_2002
bd77e4bf-76fe-466f-9a50-9570240ffcaf,Isurus oxyrinchus,1995-05-30T12:00:00Z,-91.2583313,27.03333282,
bd7aa291-c5fc-4c84-b89a-d8a31801dd91,Isurus oxyrinchus,2/24/2012,173.917,-34.883,MPI Tagging
bd7fe56e-5915-48f1-8d40-449d52139930,Isurus oxyrinchus,1994-01-09T00:00:00Z,-74.59999847,36.81666565,
bd886a82-3a5a-4272-8d8a-12e271648cfd,Isurus oxyrinchus,5/21/2011,173.783,-34.8,MPI Tagging
bd9a301a-c5da-4f47-85c4-58f2c8793600,Isurus oxyrinchus,1997-07-17T00:00:00Z,-48.42499924,41.94166756,
bda36e63-3bcc-4054-a49d-bbdaa9e43651,Isurus oxyrinchus,2/20/2008,174.167,-38.967,MPI Tagging
bda82897-f6b5-4a2e-a085-86204206f06c,Isurus oxyrinchus,1995-02-23T12:00:00Z,17.83329964,-32.81669998,LINE
bdab0adb-7800-49d5-9efb-a0071c21d347,Isurus oxyrinchus,2002,161.25,-29.25,Comfish_2000_2002
bdb0faef-e378-4eff-b0ce-04061c6ff09f,Isurus oxyrinchus,4/10/2012,172.283,-33.95,MPI Tagging
bdbb751c-6e5b-4add-91fe-f9cc80fd3e0e,Isurus oxyrinchus,,92.9055,-6.620366667,ll_YugNIRO
bdbff35d-67aa-4a3d-bf4f-ea843e7c01f0,Isurus oxyrinchus,1994-04-15T12:00:00Z,18.08860016,-33.42559814,LINE
bdc89f33-3f4b-4153-8fef-cef747d9b553,Isurus oxyrinchus,8/16/2015,-65.09,43.69,SharkDerbies
bdd25300-6d3f-4b4d-bbdf-3c228a820db1,Isurus oxyrinchus,4/27/2011,173.483,-34.433,MPI Tagging
bdd9be3e-c0f2-42a1-9ef0-c6783ade98d2,Isurus oxyrinchus,1993-01-04T00:00:00Z,-74.75,35.85833359,
bde18695-cf59-4247-a1d1-ec4062869491,Isurus oxyrinchus,1994-12-12T12:00:00Z,18.35499954,-34.05279922,LINE
bde82c7a-f1b1-491a-835e-983a49633ece,Isurus oxyrinchus,0000-00-00,-75.7302778,34.79,Fish
bdec9500-e1d0-4a1b-a9e6-5550962ded71,Isurus oxyrinchus,,96.93903333,-6.067066667,ll_YugNIRO
bdf4036b-ec93-41de-9449-e7b099dc22f9,Isurus oxyrinchus,2/10/2002,174.016667,-34.9,MPI Tagging
bdf56038-5444-4897-9cdb-4074fb88c318,Isurus oxyrinchus,10/4/1980,151.183,-33.966,co112
be089fc0-adc9-426c-8969-3b5931d161a3,Isurus oxyrinchus,2/27/2009,174.547,-38.454667,MPI Tagging
be0aae63-f116-47fe-887d-7b9ce220d752,Isurus oxyrinchus,1994-01-27T04:59+12/1994-01-27T05:49+12,176.1097,-43.8065,
be0c4563-5bac-4f00-8b6c-ca2f3e17a749,Isurus oxyrinchus,2001-04-27T12:00:00Z,18.49720001,-34.35689926,LINE
be1548f7-6cce-46ac-a03e-ff07ed244fd5,Isurus oxyrinchus,2000-07-24T00:00:00Z,-74.10833359,37.65833282,
be15ee41-d115-4db7-ac0d-ef79337041f2,Isurus oxyrinchus,4/3/2005,174.122333,-38.946667,MPI Tagging
be1f4062-b8c6-43ac-a91a-09c7e51ef35d,Isurus oxyrinchus,1/18/1997,174.266667,-35.153333,MPI Tagging
be1fb0ba-71d4-4733-bae8-e8c9250e6a10,Isurus oxyrinchus,11/11/1962,-69.044866,40.116757,Fish
be23e98f-6e88-417a-b44d-6343dd50372e,Isurus oxyrinchus,1994-06-22T00:00:00Z,-72.47499847,38.72500038,
be292f38-8a96-4f20-9c56-1d6c307a3317,Isurus oxyrinchus,2/16/1997,174.733333,-35.45,MPI Tagging
be2e7904-90db-45df-8292-0b602b94c162,Isurus oxyrinchus,3/22/1999,173.316667,-34.433333,MPI Tagging
be2fb9f5-68e5-4a7e-b219-436ed614c372,Isurus oxyrinchus,2/14/2011,173.783,-34.8,MPI Tagging
be3213aa-f73c-4c8c-af34-75ac09dabf35,Isurus oxyrinchus,4/13/1997,174.583333,-35.8,MPI Tagging
be36c572-2ab5-40a0-96c8-3066a8fbc1ae,Isurus oxyrinchus,2002-03-21T00:00:00Z,-74.76666641,36.27499962,
be36db99-2b31-4685-87ac-4a1a78aa1db1,Isurus oxyrinchus,4/5/2003,175.261167,-36.513,MPI Tagging
be3b83cf-112d-4210-bb1b-221a0df5440d,Isurus oxyrinchus,2/13/2012,173.817,-34.917,MPI Tagging
be4284fb-40fe-4fef-b218-16488d7b8dec,Isurus oxyrinchus,2001,156.25,-26.25,Comfish_2000_2002
be46133c-c7eb-41d2-9790-47429f10641f,Isurus oxyrinchus,2002-05-12T12:00:00Z,18.49720001,-34.35689926,LINE
be497c2b-d88d-4a03-af0a-66c789efcdaf,Isurus oxyrinchus,1995-01-04T12:00:00Z,18.08860016,-33.42559814,LINE
be4a6213-877d-4042-a322-006e1886eb6e,Isurus oxyrinchus,3/29/1997,174,-39.05,MPI Tagging
be4c180c-6393-410a-9b9a-a9b3dfe8214c,Isurus oxyrinchus,,37.23478333,-22.00002,ll_YugNIRO
be4c98e9-45a7-4a9c-a179-49e98ee4c12d,Isurus oxyrinchus,5/25/2011,174.2,-35.067,MPI Tagging
be4e77cb-b213-468c-a6a4-24bd5be4bb95,Isurus oxyrinchus,1994-07-23T12:00:00Z,-117.3669968,32.90000153,SHARKS
be574bc2-eaf7-471b-9e05-44290a9c39bd,Isurus oxyrinchus,2/6/2008,174.287667,-37.189667,MPI Tagging
be5909e4-6fe7-4cb1-9f55-92eaf3b60318,Isurus oxyrinchus,1996-10-14T12:00:00Z,18.35499954,-34.05279922,LINE
be5c826d-24f6-4370-96da-62f1d5edcc44,Isurus oxyrinchus,2/22/2011,173.05,-34.417,MPI Tagging
be6595bd-6c2a-41f5-9312-60bb35c576d3,Isurus oxyrinchus,2004-08-11T00:00:00Z,-66.70000076,40.70833397,
be6f8841-6d36-4140-9e54-533a570e02de,Isurus oxyrinchus,2/9/2010,176.083,-36.95,MPI Tagging
be6f9919-734f-40d3-ad10-31fa26720738,Isurus oxyrinchus,2/14/2008,174.55,-37.766667,MPI Tagging
be708f59-739d-4e1e-87b8-ba14f6bad41a,Isurus oxyrinchus,,10.033473,-3.7668056,DCR (IRD)
be75d43a-58cb-4bef-bdc0-6f074f70e6e0,Isurus oxyrinchus,1991-03-24T12:00:00Z,18.49720001,-34.35689926,LINE
be777ca5-93e1-4c81-9e2f-8cdc4f6e4587,Isurus oxyrinchus,1993-07-04T00:00:00Z,-45.08333397,43.67500114,
be79a17d-4960-47ba-980c-8d222550cde5,Isurus oxyrinchus,,69.3019,19.16776667,ll_YugNIRO
be7eddf9-2765-46b1-b999-1aeffc3e3e0b,Isurus oxyrinchus,1999-05-30T00:00:00Z,-77.42500305,32.64166641,
be847239-9f55-4897-8500-365f55edeaee,Isurus oxyrinchus,3/15/1987,176.433333,-37.616667,MPI Tagging
be8b8edc-ed9a-4bae-81b5-f6428c873a1f,Isurus oxyrinchus,3/4/2009,173.961,-39.015,MPI Tagging
be9456dd-8a3e-4b96-9757-eaad13db2089,Isurus oxyrinchus,2002,155.25,-27.25,Comfish_2000_2002
bea559a7-de1e-4cea-8e57-47c72d003a0f,Isurus oxyrinchus,3/28/1997,174,-39,MPI Tagging
bea6b43c-658b-4648-b5a4-e9cc23892c0e,Isurus oxyrinchus,2/10/2012,176.15,-37.283,MPI Tagging
beabe7aa-db62-4329-88df-89ee73250dab,Isurus oxyrinchus,2005-10-18T00:00:00Z,-71.52500153,39.76666641,
beb211d3-a61b-4738-b126-cbf1dc6232aa,Isurus oxyrinchus,2002-04-25T00:00:00Z,-74.7416687,35.94166756,
beb6478e-761c-487c-b24b-21f1cbd72bb5,Isurus oxyrinchus,2002,159.75,-28.25,Comfish_2000_2002
beb76b01-07ae-40a8-b24e-a71f201ce818,Isurus oxyrinchus,,43.53663333,-5.536583333,ll_YugNIRO
beb9bce9-c2eb-46c1-80cf-52f32e50ecca,Isurus oxyrinchus,1999-02-02T00:00:00Z,-93.80833435,22.25833321,
bebf2a39-de67-436d-9529-d02421d4cbbe,Isurus oxyrinchus,1/5/2012,176.15,-37.283,MPI Tagging
bec6a26e-f1f4-41b6-9a55-ec6c9a8915b8,Isurus oxyrinchus,1994-07-22T12:00:00Z,-118.0830002,33.20000076,SHARKS
bece82ed-3352-45ba-a70c-968b602d27e5,Isurus oxyrinchus,1997-09-15T12:00:00Z,19.94280052,-34.81639862,LINE
bed63de5-615e-4696-afd6-29fea094e593,Isurus oxyrinchus,,59.82156667,-10.151,ll_YugNIRO
beddd43d-a8c5-457f-a65e-16c4d2dfe6ea,Isurus oxyrinchus,,56.9557,6.486233333,ll_YugNIRO
bee57384-a4e2-4f1d-8be8-2143f251a305,Isurus oxyrinchus,2/3/2010,174.333,-37.083,MPI Tagging
befb10e8-1d5d-4b67-91d1-6002c989dc1d,Isurus oxyrinchus,2/26/2011,177.945,-37.527,MPI Tagging
bf0ec81e-8acd-4f35-bce2-ea49fd661fed,Isurus oxyrinchus,2/21/2012,173.85,-36.417,MPI Tagging
bf160311-dbc0-4495-bd66-d92dc8e1f889,Isurus oxyrinchus,2000-10-19T00:00:00Z,-45.30833244,45.32499886,
bf24dc00-299a-42b2-b0f0-3d6c52855a4d,Isurus oxyrinchus,3/8/1997,174.725,-35.55,MPI Tagging
bf29ec2e-01f4-40b1-8929-e81b53fb514a,Isurus oxyrinchus,1993-06-17T00:00:00Z,-70.00833511,39.29166603,
bf2a3b1f-9810-4039-bbe0-a1bf3aa0f146,Isurus oxyrinchus,2002-11-05T00:00:00Z,-74.45833206,37.20833397,
bf2cc20c-0709-4cb9-b5bc-e005c202f159,Isurus oxyrinchus,,-7.516805,3.8668058,DCR (IRD)
bf3fd9e6-7972-46d8-a217-b7afaf3a4499,Isurus oxyrinchus,3/7/2007,174.167,-38.967,MPI Tagging
bf4a2bd0-329b-4c4d-855b-da559c604f9e,Isurus oxyrinchus,1991-04-25T12:00:00Z,18.49720001,-34.35689926,LINE
bf4ce746-e38f-4cf3-828e-78b216e8c439,Isurus oxyrinchus,,59.05,-5.75,stomac
bf573094-07b7-435e-825b-722158d3ddcf,Isurus oxyrinchus,1/14/2012,174.25,-35.2,MPI Tagging
bf5a4fbd-7961-4be2-affa-683881018eed,Isurus oxyrinchus,1/28/1980,151.5,-33.27499,co112
bf5d9136-b3f3-47ee-bdf9-41dc121cfbd9,Isurus oxyrinchus,3/10/2011,173.867,-34.867,MPI Tagging
bf5e6beb-25ab-488b-af2c-1c98fbfd8ee1,Isurus oxyrinchus,,47.43596333,13.3019,ll_YugNIRO
bf6ca12d-023e-4a6e-89c1-989c42e9020b,Isurus oxyrinchus,2000,158.25,-31.25,Comfish_2000_2002
bf6f834b-a5fa-4808-b4da-9581ba12edc9,Isurus oxyrinchus,,59.05,-5.75,stomac
bf70b9c9-fdfc-46ad-b8fe-4576b601b389,Isurus oxyrinchus,,95,2.167666667,ll_YugNIRO
bf796472-0d70-443a-a32c-5704172d761e,Isurus oxyrinchus,2003-11-04T00:00:00Z,-71.92499924,39.64166832,
bf7c6209-c2a6-4aff-9885-51848fdc3ddc,Isurus oxyrinchus,,8.083472,-1.6168056,DCR (IRD)
bf7d85b4-8883-47f1-9030-80c2aa07827e,Isurus oxyrinchus,1/4/1997,176.333333,-37.283333,MPI Tagging
bf7e3934-d337-4903-8916-82f815e165df,Isurus oxyrinchus,2002-12-09T00:00:00Z,-74.55833435,37.10833168,
bf7e3d67-a3b5-40b5-b972-25bcf2932778,Isurus oxyrinchus,2000-03-24T12:00:00Z,18.49720001,-34.35689926,LINE
bf7f601f-911e-4033-a821-5cfcc4839966,Isurus oxyrinchus,,52.93893333,6.419166667,ll_YugNIRO
bf85040d-ba81-4c7b-9d05-edf0c733cc87,Isurus oxyrinchus,2/14/2010,173.967,-34.95,MPI Tagging
bf8aa907-ca19-4350-9f27-20e8e3096f3b,Isurus oxyrinchus,,10.133472,-4.9668055,DCR (IRD)
bf8fafe2-361d-45cc-be75-1cfa5af1621e,Isurus oxyrinchus,3/23/1997,174.266667,-35.153333,MPI Tagging
bf9164dc-4f9e-42be-b59c-c6aabad51266,Isurus oxyrinchus,3/8/2010,174.3,-38.967,MPI Tagging
bf989bf5-fdd5-468c-aeeb-d4fdb2ee10dc,Isurus oxyrinchus,1995-02-10T00:00:00Z,-52.25833511,18.74166679,
bf98a920-c28b-44ca-a3cd-712f5933e735,Isurus oxyrinchus,1993-06-28T00:00:00Z,-51.65833282,41.72500038,
bf99566a-dbcd-48e5-94fa-8d72f9443fae,Isurus oxyrinchus,2000,156.25,-24.75,Comfish_2000_2002
bf9efefb-e015-4d53-be30-be2a835c2ba5,Isurus oxyrinchus,2/15/1981,151.183,-33.966,Ichthyology
bfa6f542-d7fc-4bc9-9ff6-89f4d8c96b11,Isurus oxyrinchus,,49.55339,11.46952667,ll_YugNIRO
bfb231c5-b59f-4b93-847a-68cf6f0f99b2,Isurus oxyrinchus,3/20/1986,174.566667,-35.6,MPI Tagging
bfb43a92-f829-4400-8071-b91f823f4bc9,Isurus oxyrinchus,2000,147.75,-17.75,Comfish_2000_2002
bfbb2eaa-20a1-4c83-a4f3-cf2d2fe7253c,Isurus oxyrinchus,3/14/2011,174.117,-38.857,MPI Tagging
bfbcc3a3-2599-46c1-84d3-286cfe6260b4,Isurus oxyrinchus,2005-08-23T00:00:00Z,-46.99166679,45.46666718,
bfbe076e-42e9-4dd8-8a75-ce0bfb88713d,Isurus oxyrinchus,2001,155.25,-25.25,Comfish_2000_2002
bfd29362-4631-446d-b63f-5e687c58a847,Isurus oxyrinchus,,53.3019,-39.33533333,ll_YugNIRO
bfd5710e-62c9-4dfe-adf6-7b9483e7b5f0,Isurus oxyrinchus,1992-06-16T00:00:00Z,-61.75833321,40.23333359,
bfdc25d4-381a-4e8c-900c-561da43d32b4,Isurus oxyrinchus,2/22/2010,177.983,-37.5,MPI Tagging
bfe5e4c9-2844-46ee-b1fc-0a528d1f6396,Isurus oxyrinchus,2/20/2010,176.097,-36.999,MPI Tagging
bfea38c1-2174-4dc1-8156-a5fc9123bc25,Isurus oxyrinchus,2004-01-11T00:00:00Z,-74.75,35.72500038,
bfeccfd3-56f4-4064-875b-55a062c6c24b,Isurus oxyrinchus,1992-07-16T00:00:00Z,-42.57500076,43.14166832,
bff1b171-56b9-4255-9626-87f846b322ef,Isurus oxyrinchus,3/23/1997,174.266667,-35.153333,MPI Tagging
bff2b360-9eb8-4d62-be30-19cd55cfbedb,Isurus oxyrinchus,1995-01-14T12:00:00Z,-74.79166794,36.26666641,
bffaff8c-e142-4c01-80b8-4851319ee38d,Isurus oxyrinchus,2/23/2011,173,-34.35,MPI Tagging
bffdf835-2d0c-47ee-b75b-a7b876653144,Isurus oxyrinchus,2004-08-27T00:00:00Z,-73.94166565,38.08333206,
c000682b-2199-4aca-8af9-fbaf594b526d,Isurus oxyrinchus,2/27/2009,176.962667,-37.772667,MPI Tagging
c005fbcd-094e-4173-b325-35004996eb93,Isurus oxyrinchus,2/20/2011,173.05,-34.417,MPI Tagging
c00b36c7-ca83-4b0d-b061-74eb250ace63,Isurus oxyrinchus,2/21/2008,176.384333,-37.484167,MPI Tagging
c00c8428-ee7c-4262-9c0d-425b3d92f232,Isurus oxyrinchus,2001,113.75,-31.25,Comfish_2000_2002
c01026c0-7fef-4e48-83a3-bb3ec4d48506,Isurus oxyrinchus,,55.82156667,0.368866667,ll_YugNIRO
c014c6c3-276d-4f93-afdf-442c6e15512a,Isurus oxyrinchus,,108.1844733,-17.48632333,ll_YugNIRO
c021b9ce-bcac-4de9-96ee-9c92129d4420,Isurus oxyrinchus,2/19/1987,174,-34.916667,MPI Tagging
c0266876-2f52-44ae-a42d-eaa5903f2f6d,Isurus oxyrinchus,2002,146.75,-16.25,Comfish_2000_2002
c02b9327-932e-4be4-958b-1fb61aadf9b0,Isurus oxyrinchus,2002,157.25,-23.25,Comfish_2000_2002
c02f253a-9117-4119-8ddc-9bd99f0f64a4,Isurus oxyrinchus,3/1/1997,173.783333,-34.786667,MPI Tagging
c032c576-6b80-450c-8bc2-e2a56635bd4e,Isurus oxyrinchus,2/24/2005,176.0861,-36.880833,MPI Tagging
c03b1341-9bc4-4139-8a17-b21b7b036db2,Isurus oxyrinchus,2004-11-02T00:00:00Z,-71.61666489,39.81666565,
c041c8c2-0f3a-44e9-888f-c099eac6a51f,Isurus oxyrinchus,2/3/2010,174.179,-37.047,MPI Tagging
c049aff3-146d-4974-a4cb-853b5a545f8f,Isurus oxyrinchus,,59.98923333,-8.721066667,ll_YugNIRO
c04eb49f-0293-4968-9def-c2636c28b56b,Isurus oxyrinchus,1994-08-02T00:00:00Z,-46.19999886,43.39166832,
c052abcf-958d-4b3f-a2c3-90ef2cb1356f,Isurus oxyrinchus,3/15/2011,174.715,-35.802,MPI Tagging
c055bac2-f036-494b-a718-f7a1b1d1c3c7,Isurus oxyrinchus,1995-07-30T00:00:00Z,-41.92499924,45.11666679,
c05d5a10-62c0-4f2a-b130-4b111961e049,Isurus oxyrinchus,,53.13418333,3.167666667,ll_YugNIRO
c06d3dd8-ba50-49f8-8847-dde16c7c67c5,Isurus oxyrinchus,3/12/2011,174.333,-37.067,MPI Tagging
c0744902-5eac-4706-bfce-02480a5ff3e6,Isurus oxyrinchus,1998-02-07T00:00:00Z,-74.93333054,35.30833435,
c0803e28-61ce-4b99-a2c7-4d66a6751b30,Isurus oxyrinchus,2002,154.25,-29.25,Comfish_2000_2002
c0916265-d2c0-4d33-826e-1fa3bdf12b59,Isurus oxyrinchus,1/15/2012,174.583,-35.8,MPI Tagging
c096c234-4080-404b-a634-bd151ecf0c97,Isurus oxyrinchus,2002,157.25,-31.25,Comfish_2000_2002
c0998545-5c08-40cb-a62f-df4a1715ac03,Isurus oxyrinchus,,-7.516805,3.8668058,DCR (IRD)
c0a5280b-384d-4d0c-9fa3-3748b0449e24,Isurus oxyrinchus,,65.48633333,3.067166667,ll_YugNIRO
c0a7da12-18f4-4d03-b5db-677e2d7ad907,Isurus oxyrinchus,3/17/1997,173.05,-34.533333,MPI Tagging
c0ba2532-617d-4922-a21d-d5ba03abfc27,Isurus oxyrinchus,,60.28503333,5.268266667,ll_YugNIRO
c0c57a35-8f23-4764-b9b4-0ca9d229d3cc,Isurus oxyrinchus,2001-02-09T00:00:00Z,-77.57500076,32.75833321,
c0c5a00d-a8ac-4231-a260-3c14a169b211,Isurus oxyrinchus,4/11/1997,174.666667,-35.716667,MPI Tagging
c0c7a5a7-5d31-4ffa-a608-2f5afc2e6a43,Isurus oxyrinchus,1995-02-13T00:00:00Z,-74.80833435,35.82500076,
c0d1435d-2a11-4332-b565-cee18c94ca56,Isurus oxyrinchus,2/27/2010,174.525,-38.168,MPI Tagging
c0e1631a-9056-4cf4-af08-ea2b9a5cc262,Isurus oxyrinchus,2002,161.25,-27.75,Comfish_2000_2002
c0e27967-274e-42df-b347-bb815aa4f7a7,Isurus oxyrinchus,1991-02-13T12:00:00Z,18.49720001,-34.35689926,LINE
c0e84853-0092-481a-92cd-f421b10a6339,Isurus oxyrinchus,2/12/2003,172.212333,-33.8725,MPI Tagging
c0eb72b6-364f-4d3e-a951-95e5a4128c13,Isurus oxyrinchus,11/29/1986,177.583333,-37.833333,MPI Tagging
c0ebd78d-bc65-4ddb-89cb-d907f2ff51f3,Isurus oxyrinchus,2002,111.25,-27.25,Comfish_2000_2002
c0ee8e47-6529-48cf-9b40-e7e33a5d0310,Isurus oxyrinchus,3/9/2008,174,-39,MPI Tagging
c0f43dac-9c3a-4866-a220-4a703fb78295,Isurus oxyrinchus,,-82.69072723,27.47027588,B89PII
c10176cb-47fd-4364-b163-9fa80db02018,Isurus oxyrinchus,2000,111.75,-25.25,Comfish_2000_2002
c1039343-75cd-4f48-afbe-17d58268a2cf,Isurus oxyrinchus,3/26/1997,174.5,-35.508333,MPI Tagging
c105ce98-bb46-4d7f-a670-540615e641f4,Isurus oxyrinchus,2/19/2011,174.383,-37.083,MPI Tagging
c106b0fa-beed-4488-8dad-5ac3761bfde7,Isurus oxyrinchus,1995-12-19T12:00:00Z,18.35499954,-34.05279922,LINE
c108baad-262d-4418-ac68-40ffd896b55e,Isurus oxyrinchus,9/29/1962,-73.51395,40.482465,Fish
c1104d3c-44ad-47ef-b9cb-4c83755e6b77,Isurus oxyrinchus,2/19/2011,174.75,-35.833,MPI Tagging
c110c732-d38e-4ba5-b1c0-640ce16d9064,Isurus oxyrinchus,,57.33533333,4.687533333,ll_YugNIRO
c11825bb-1606-4d34-98c1-9acb3d64e9cb,Isurus oxyrinchus,2001,148.25,-38.25,Comfish_2000_2002
c11e1366-b1a6-4cf5-80bd-a7505d457fdc,Isurus oxyrinchus,2/22/2011,174.333,-37.067,MPI Tagging
c11e6fad-c168-4637-b252-8f2b45cebade,Isurus oxyrinchus,2000-05-13T00:00:00Z,-74.75833511,35.97500038,
c11eca6a-1821-4dd2-b3aa-6950b37c1373,Isurus oxyrinchus,2000,160.75,-29.75,Comfish_2000_2002
c1265fdb-316c-4a59-8e84-96724f520b6d,Isurus oxyrinchus,10/4/1980,151.183,-33.966,Ichthyology
c12c1583-bdaa-45e0-8387-0fabae1f2fd2,Isurus oxyrinchus,2004-11-12T00:00:00Z,-73.08333206,38.20833397,
c12f0a8a-a545-4838-b7ac-6ca1d6920df8,Isurus oxyrinchus,2002,146.75,-38.75,Comfish_2000_2002
c1324262-5149-4412-8b7c-1271cdfbf6ff,Isurus oxyrinchus,,99.83833333,-7.016866667,ll_YugNIRO
c13b823c-205e-47a9-8d75-7be17268ba59,Isurus oxyrinchus,2/25/1997,172.75,-34.416667,MPI Tagging
c142677b-4684-4d4c-b885-eba9fa24257f,Isurus oxyrinchus,1/11/1986,177.583333,-37.833333,MPI Tagging
c144e056-c6e5-4d94-a42c-0f020ed890b8,Isurus oxyrinchus,,41.84,-17.67,stomac
c159e932-bfb6-4e5d-b3d0-b2c1ee0daa54,Isurus oxyrinchus,6/6/2011,173.741,-34.942,MPI Tagging
c15bd9db-0db1-438a-b8bf-7328033a088c,Isurus oxyrinchus,,-88.93846893,23.25479317,B89PII
c1757e82-f269-435b-b4a9-f6851499076b,Isurus oxyrinchus,,40.99,-22.8,stomac
c18362d4-2575-4dba-8ccb-5ae5ae5302ce,Isurus oxyrinchus,3/10/1986,174.3,-35.166667,MPI Tagging
c18e0b3b-8e65-4de5-8d54-6227533bc402,Isurus oxyrinchus,4/4/1997,174.583333,-35.8,MPI Tagging
c196a5dc-466e-4b43-ac03-c6ff9001cc12,Isurus oxyrinchus,1993-07-03T00:00:00Z,-45.23333359,43.57499886,
c19ecdfc-b2c0-4b88-9a01-4d16f20eeafe,Isurus oxyrinchus,,151.166,-34,co112
c19f56c3-95e5-4eca-b7c6-a924c2c4b797,Isurus oxyrinchus,,-82.34069061,24.78056526,B89PII
c1a888ae-7d56-4ca3-a02d-8ab844e5c5dc,Isurus oxyrinchus,2005-02-25T00:00:00Z,-91.07500076,27.04999924,
c1a9e4d5-2bb1-4a84-83b5-aeb2fd129459,Isurus oxyrinchus,3/4/1986,174.3,-35.166667,MPI Tagging
c1aa20b7-299e-441c-ad66-f4f7f5b6b6a5,Isurus oxyrinchus,11/13/1978,148.56667,-39.475,csiro_jack_mackerel_1978
c1acbda4-a49c-4cbd-b40b-f36075bf5e1e,Isurus oxyrinchus,9/18/1992,154.583,-24.3,
c1b9519a-477e-436c-a136-7da9c206a741,Isurus oxyrinchus,10/2/1999,151.633,-33.083,Ichthyology
c1bc1dca-1365-40a4-8cd1-81572efb9e6b,Isurus oxyrinchus,1/3/2003,174.561833,-38.175833,MPI Tagging
c1be89ad-e686-419f-9415-1f14a9db4db0,Isurus oxyrinchus,2/20/1997,177.616667,-37.75,MPI Tagging
c1d71491-3f00-4fc0-a893-3a112539f2b3,Isurus oxyrinchus,3/8/2007,174,-39.05,MPI Tagging
c1d9abbd-12fe-4431-8935-df91af93b3c6,Isurus oxyrinchus,2000,154.25,-21.75,Comfish_2000_2002
c1dee764-9ebe-4671-9c45-8576aa603d1d,Isurus oxyrinchus,,-7.516805,3.8668058,DCR (IRD)
c1e0c93a-33af-486a-b281-552a76a5a3cd,Isurus oxyrinchus,,58.36896667,5.620466667,ll_YugNIRO
c1eed48c-38c5-43c0-8e65-6aa0f21d06f3,Isurus oxyrinchus,1997-11-13T00:00:00Z,-69.3666687,39.58333397,
c1ef55c1-46e7-4d8a-a2c5-935bb3f4b9ec,Isurus oxyrinchus,1/26/2002,174.333333,-37.016667,MPI Tagging
c1f2c227-f25f-4125-bfed-ca3a5b07212e,Isurus oxyrinchus,,69.7545,-4.419166667,ll_YugNIRO
c1f5534c-8d7a-4556-a00e-7fb9ac6231dd,Isurus oxyrinchus,1995-02-12T00:00:00Z,-74.84166718,35.72500038,
c1f7a51b-60c9-4f33-b676-3fddfe2572c9,Isurus oxyrinchus,1993-01-05T00:00:00Z,-74.75,35.84166718,
c205182b-6920-4d83-aac8-b90a05a832ae,Isurus oxyrinchus,4/21/1997,174.533333,-35.616667,MPI Tagging
c20d0d74-75ee-4be7-ad57-21a84049568c,Isurus oxyrinchus,,30.30170059,-30.95000076,SHARKS
c2145983-7b80-4756-b252-87c51c64648b,Isurus oxyrinchus,2/21/2008,174,-39.05,MPI Tagging
c23d1301-fcfc-441b-a88b-1ec9f40faa52,Isurus oxyrinchus,1992-10-31T00:00:00Z,-73.79166794,38.08333206,
c23efffb-db4a-4c66-9f28-8453f5a7ca12,Isurus oxyrinchus,2/19/2011,174.333,-37.067,MPI Tagging
c2473785-88d2-4cc6-88a9-32d85d0c5483,Isurus oxyrinchus,2005-10-22T00:00:00Z,-71.09166718,39.85000038,
c24c3056-6ace-418e-be03-2d4682f539b4,Isurus oxyrinchus,8/7/1999,151.283,-33.833,co112
c24c8275-644e-4150-bae6-b247b16a7292,Isurus oxyrinchus,11/1/2005,174.1513,-35.197333,MPI Tagging
c25a290f-81c5-4d5a-a9b6-86815e2cb526,Isurus oxyrinchus,2003-08-08T00:00:00Z,-79,31.35833359,
c267f2e3-25b2-4e89-a07f-09e65d25a952,Isurus oxyrinchus,,10.033473,-3.7668056,DCR (IRD)
c26cdb44-2b11-44db-92a3-ff1150fc09f5,Isurus oxyrinchus,5/3/1984,174.183333,-35.166667,MPI Tagging
c26da009-2eed-464f-8423-37b438fd579a,Isurus oxyrinchus,2/12/1997,173.783333,-34.786667,MPI Tagging
c2707b35-fb6d-47d6-ad4e-33e60cf491bb,Isurus oxyrinchus,1993-06-26T00:00:00Z,-51.63333511,41.67500114,
c27c81eb-e512-40b6-98a7-bedfd83d6038,Isurus oxyrinchus,1/10/2010,173.817,-34.917,MPI Tagging
c27c8842-8f5a-4dfc-9139-84b8f46fb6d0,Isurus oxyrinchus,1999-07-21T00:00:00Z,-42.71666718,46.04166603,
c27cb3b8-e343-48f2-b880-558de11ccacc,Isurus oxyrinchus,1998-04-03T12:00:00Z,18.49720001,-34.35689926,LINE
c281293f-87a8-4ca9-9152-c4d20350941d,Isurus oxyrinchus,2001,159.75,-27.25,Comfish_2000_2002
c283595d-30b5-4235-8db1-b3b2cfe89317,Isurus oxyrinchus,,60.3522,-11.18453333,ll_YugNIRO
c28d0d3c-2a06-4b81-835d-2fe28e3b24c1,Isurus oxyrinchus,2000-08-18T00:00:00Z,-67.13333511,40.49166679,
c295c93b-5b2a-446a-af78-a775b61392f0,Isurus oxyrinchus,1992-07-14T00:00:00Z,-42.82500076,43.25,
